snapshot_ts_utc,symbol,underlying_price,option_type,expiration,T_years,strike,delta,roe,tot_return,moneyness,moneyness_bucket,lastPrice,bid,ask,volume,openInterest,impliedVolatility,contractSymbol,lastTradeDate,change,percentChange,inTheMoney,contractSize,currency,r,q,low_premium_flag,far_tenor_flag
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,167.5,-6.399512260222242e-10,0.19988943629897676,0.19988943629897676,0.8824148853492801,OTM,0.03,0.03,0.04,750.0,2423.0,0.73437765625,NVDA260223P00167500,2026-02-20 20:55:35+00:00,-0.08,-72.72727,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,170.0,-3.701797955619851e-09,0.26651924839863567,0.26651924839863567,0.8955852567724037,OTM,0.04,0.04,0.05,4549.0,4547.0,0.6796907031250001,NVDA260223P00170000,2026-02-20 20:59:15+00:00,-0.089999996,-69.230774,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,172.5,-3.563232975571004e-08,0.3997788725979535,0.3997788725979535,0.9087556281955272,OTM,0.06,0.06,0.07,1202.0,2240.0,0.632816171875,NVDA260223P00172500,2026-02-20 20:59:42+00:00,-0.11,-64.70588,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,175.0,-1.4344428384648398e-07,0.5330384967972713,0.5330384967972713,0.9219259996186508,OTM,0.08,0.07,0.08,5755.0,6942.0,0.5644574804687501,NVDA260223P00175000,2026-02-20 20:59:51+00:00,-0.14,-63.636364,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,177.5,-1.3580268876784825e-06,0.6662981209965892,0.6662981209965892,0.9350963710417745,OTM,0.1,0.1,0.11,3073.0,12987.0,0.5097705273437501,NVDA260223P00177500,2026-02-20 20:59:49+00:00,-0.22,-68.75,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,180.0,-1.469138810801738e-05,0.9328173693952251,0.9328173693952251,0.9482667424648981,OTM,0.14,0.14,0.15,7719.0,6287.0,0.45313046875,NVDA260223P00180000,2026-02-20 20:59:57+00:00,-0.37,-72.54902,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,182.5,-0.0002097543755446033,1.5324856782921552,1.5324856782921552,0.9614371138880217,ATM,0.23,0.22,0.23,10845.0,3306.0,0.397466962890625,NVDA260223P00182500,2026-02-20 20:59:54+00:00,-0.62,-72.94117,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,185.0,-0.004965287332900189,2.8650819202853337,2.8650819202853337,0.9746074853111452,ATM,0.43,0.42,0.43,35596.0,6547.0,0.3559634716796874,NVDA260223P00185000,2026-02-20 20:59:52+00:00,-0.94,-68.61314,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,187.5,-0.08475464160748786,5.663534028471008,5.663534028471008,0.9877778567342688,ATM,0.85,0.85,0.86,40462.0,4041.0,0.3203192968749999,NVDA260223P00187500,2026-02-20 20:59:59+00:00,-1.35,-61.363636,False,REGULAR,USD,0.045,0.0,True,False
2026-02-22T17:04:24Z,NVDA,189.82000732421875,put,2026-02-23,0.000790659376522,190.0,-0.5431442924957484,11.327068056942016,11.327068056942016,1.0009482281573923,ATM,1.7,1.67,1.71,31982.0,3651.0,0.2885813330078124,NVDA260223P00190000,2026-02-20 20:59:57+00:00,-1.75,-50.724636,True,REGULAR,USD,0.045,0.0,False,False
