snapshot_ts_utc,symbol,underlying_price,option_type,expiration,T_years,strike,delta,lastPrice,bid,ask,volume,openInterest,impliedVolatility,inTheMoney,contractSymbol,lastTradeDate,r,q,roe,moneyness,change,percentChange,contractSize,currency,moneyness_bucket,low_premium_flag
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-05-15,0.2357207307282471,360.0,0.0052917560621133395,0.07,0.06,0.08,16.0,1457.0,0.5039112109375,False,NVDA260515C00360000,2026-02-17 17:05:38+00:00,0.045,0.0,0.0016054580491046656,1.9462615430837025,-0.009999998,-12.499997,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-05-15,0.2357207307282471,370.0,0.004211177475873364,0.06,0.05,0.06,2.0,593.0,0.5097705273437501,False,NVDA260515C00370000,2026-02-17 17:45:40+00:00,0.045,0.0,0.0013761068992325703,2.0003243637249164,-0.010000002,-14.285716,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-05-15,0.2357207307282471,380.0,0.0034957938884653075,0.05,0.04,0.05,25.0,2440.0,0.51758294921875,False,NVDA260515C00380000,2026-02-17 18:39:28+00:00,0.045,0.0,0.0011467557493604753,2.0543871843661305,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-05-15,0.2357207307282471,390.0,0.0027368778366095425,0.04,0.03,0.04,11.0,1297.0,0.5214891601562499,False,NVDA260515C00390000,2026-02-17 18:17:37+00:00,0.045,0.0,0.0009174045994883802,2.1084500050073443,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-05-15,0.2357207307282471,400.0,0.0023165063275981785,0.03,0.02,0.04,136.0,2915.0,0.5293015820312501,False,NVDA260515C00400000,2026-02-17 19:11:12+00:00,0.045,0.0,0.0006880534496162852,2.1625128256485584,-0.01,-25.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-05-15,0.2357207307282471,410.0,0.0019096971425833936,0.03,0.02,0.03,123.0,642.0,0.5351608984375,False,NVDA260515C00410000,2026-02-17 15:20:47+00:00,0.045,0.0,0.0006880534496162852,2.216575646289772,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-05-15,0.2357207307282471,420.0,0.0015286001594783307,0.02,0.01,0.03,91.0,4259.0,0.5390671093750001,False,NVDA260515C00420000,2026-02-17 17:05:38+00:00,0.045,0.0,0.0004587022997441901,2.2706384669309863,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,5.0,-5.640448571043444e-05,0.01,0.0,0.01,2.0,420.0,2.2500043749999996,False,NVDA260515P00005000,2026-01-22 18:55:21+00:00,0.045,0.0,0.00022935114987209505,0.02703141032060698,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,10.0,-8.24271037491302e-05,0.01,0.0,0.01,2.0,14.0,1.8125009374999999,False,NVDA260515P00010000,2026-01-22 19:06:30+00:00,0.045,0.0,0.00022935114987209505,0.05406282064121396,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,15.0,-0.00010578309390921558,0.01,0.0,0.01,1.0,711.0,1.5625021874999998,False,NVDA260515P00015000,2026-01-20 17:18:22+00:00,0.045,0.0,0.00022935114987209505,0.08109423096182093,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,20.0,-0.00011579126335432822,0.01,0.0,0.01,5.0,3326.0,1.3750031249999999,False,NVDA260515P00020000,2026-01-26 19:33:52+00:00,0.045,0.0,0.00022935114987209505,0.10812564128242792,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,25.0,-0.00025457771079855426,0.01,0.0,0.02,45.0,197.0,1.3125034374999998,False,NVDA260515P00025000,2026-02-03 18:45:12+00:00,0.045,0.0,0.00022935114987209505,0.1351570516030349,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,30.0,-0.0002684274320954081,0.01,0.0,0.02,521.0,5038.0,1.1875040625,False,NVDA260515P00030000,2026-02-04 17:38:52+00:00,0.045,0.0,0.00022935114987209505,0.16218846192364186,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,35.0,-0.0004180440981514715,0.02,0.01,0.02,3316.0,1427.0,1.125004375,False,NVDA260515P00035000,2026-02-17 17:45:58+00:00,0.045,0.0,0.0004587022997441901,0.18921987224424885,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,40.0,-0.000815058157723436,0.03,0.02,0.04,6.0,4606.0,1.1015669921875002,False,NVDA260515P00040000,2026-02-13 20:59:56+00:00,0.045,0.0,0.0006880534496162852,0.21625128256485585,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,45.0,-0.0010861438321561393,0.04,0.03,0.05,1000.0,5888.0,1.0429735351562504,False,NVDA260515P00045000,2026-02-17 15:31:53+00:00,0.045,0.0,0.0009174045994883802,0.2432826928854628,0.01,33.333336,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,50.0,-0.0013131712246040258,0.04,0.04,0.05,51.0,888.0,0.9804689453125001,False,NVDA260515P00050000,2026-02-17 19:38:48+00:00,0.045,0.0,0.0009174045994883802,0.2703141032060698,-0.02,-33.333336,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,55.0,-0.0017753727695257748,0.05,0.05,0.07,3.0,801.0,0.937500625,False,NVDA260515P00055000,2026-02-10 14:30:03+00:00,0.045,0.0,0.0011467557493604753,0.29734551352667676,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,60.0,-0.0024531849597806622,0.07,0.07,0.09,10.0,294.0,0.9023447265625,False,NVDA260515P00060000,2026-02-09 18:34:42+00:00,0.045,0.0,0.0016054580491046656,0.3243769238472837,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,65.0,-0.0031163476222420584,0.12,0.09,0.11,2.0,358.0,0.86132951171875,False,NVDA260515P00065000,2026-02-06 20:14:01+00:00,0.045,0.0,0.0027522137984651407,0.35140833416789075,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,70.0,-0.0040306805491092555,0.1,0.12,0.13,2.0,557.0,0.8261736132812498,False,NVDA260515P00070000,2026-02-11 20:38:32+00:00,0.045,0.0,0.0022935114987209506,0.3784397444884977,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,75.0,-0.005242495722413427,0.16,0.15,0.17,6.0,795.0,0.7949239257812499,False,NVDA260515P00075000,2026-02-09 17:35:42+00:00,0.045,0.0,0.0036696183979535208,0.4054711548091047,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,80.0,-0.006719712596952557,0.21,0.19,0.21,13.0,1413.0,0.764650791015625,False,NVDA260515P00080000,2026-02-09 17:23:11+00:00,0.045,0.0,0.004816374147313996,0.4325025651297117,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,85.0,-0.008829323619106055,0.25,0.25,0.27,30.0,2320.0,0.7402369726562499,False,NVDA260515P00085000,2026-02-17 18:41:28+00:00,0.045,0.0,0.005733778746802376,0.45953397545031865,-0.03999999,-13.7931,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,90.0,-0.011311635275891676,0.35,0.32,0.34,15.0,2002.0,0.7148466015625,False,NVDA260515P00090000,2026-02-13 20:48:22+00:00,0.045,0.0,0.008027290245523327,0.4865653857709256,-0.030000001,-7.894737,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,95.0,-0.01427599871292622,0.39,0.4,0.42,13.0,935.0,0.6894562304687502,False,NVDA260515P00095000,2026-02-17 19:18:10+00:00,0.045,0.0,0.008944694845011706,0.5135967960915326,-0.050000012,-11.363639,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,100.0,-0.01796292699124227,0.51,0.5,0.52,67.0,6150.0,0.6655306884765627,False,NVDA260515P00100000,2026-02-17 20:59:31+00:00,0.045,0.0,0.011696908643476847,0.5406282064121396,-0.060000002,-10.526316,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,105.0,-0.02248392137867934,0.76,0.62,0.64,7.0,1291.0,0.6425816992187501,False,NVDA260515P00105000,2026-02-17 15:25:07+00:00,0.045,0.0,0.017430687390279222,0.5676596167327466,0.0,0.0,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,110.0,-0.02810353197580379,0.74,0.77,0.79,18.0,4620.0,0.6210975390625001,False,NVDA260515P00110000,2026-02-17 18:40:40+00:00,0.045,0.0,0.016971985090535033,0.5946910270533535,-0.13,-14.942529,REGULAR,USD,Deep OTM,True
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,115.0,-0.03498890050144528,1.01,0.95,0.98,9.0,2675.0,0.6005899316406251,False,NVDA260515P00115000,2026-02-17 16:58:58+00:00,0.045,0.0,0.0231644661370816,0.6217224373739605,-0.08000004,-7.3394527,REGULAR,USD,Deep OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,120.0,-0.04351671592940786,1.19,1.18,1.21,176.0,4569.0,0.5815471533203125,False,NVDA260515P00120000,2026-02-17 20:37:15+00:00,0.045,0.0,0.027292786834779308,0.6487538476945675,-0.00999999,-0.8333325,REGULAR,USD,Deep OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,125.0,-0.05410793623446518,1.44,1.47,1.5,200.0,5568.0,0.5642133422851563,False,NVDA260515P00125000,2026-02-17 20:28:02+00:00,0.045,0.0,0.033026565581581686,0.6757852580151745,-0.25,-14.792899,REGULAR,USD,Deep OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,130.0,-0.06701005570447661,1.87,1.83,1.86,672.0,11053.0,0.547978153076172,False,NVDA260515P00130000,2026-02-17 20:53:06+00:00,0.045,0.0,0.042888665026081775,0.7028166683357815,-0.2600001,-12.206577,REGULAR,USD,Deep OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,135.0,-0.08285590675707638,2.23,2.28,2.32,89.0,11554.0,0.5335740002441407,False,NVDA260515P00135000,2026-02-17 20:25:51+00:00,0.045,0.0,0.051145306421477195,0.7298480786563885,-0.42000008,-15.849059,REGULAR,USD,Deep OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,140.0,-0.10185618145739106,2.82,2.84,2.88,240.0,40414.0,0.5202684692382812,False,NVDA260515P00140000,2026-02-17 20:50:06+00:00,0.045,0.0,0.0646770242639308,0.7568794889769954,-0.48000002,-14.545455,REGULAR,USD,Deep OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,145.0,-0.12447762224952053,3.55,3.5,3.6,1577.0,16060.0,0.5083056982421875,False,NVDA260515P00145000,2026-02-17 20:43:53+00:00,0.045,0.0,0.08141965820459374,0.7839108992976024,-0.50000024,-12.345684,REGULAR,USD,Deep OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,150.0,-0.15113191650027485,4.25,4.35,4.4,937.0,21723.0,0.4979298254394532,False,NVDA260515P00150000,2026-02-17 20:25:32+00:00,0.045,0.0,0.0974742386956404,0.8109423096182093,-0.6500001,-13.265307,REGULAR,USD,OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,155.0,-0.18140700569721607,5.25,5.3,5.4,93.0,13893.0,0.4874929180908204,False,NVDA260515P00155000,2026-02-17 20:27:21+00:00,0.045,0.0,0.1204093536828499,0.8379737199388163,-0.8200002,-13.509063,REGULAR,USD,OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,160.0,-0.2152613160311656,6.57,6.5,6.55,372.0,17844.0,0.476567734375,False,NVDA260515P00160000,2026-02-17 20:58:56+00:00,0.045,0.0,0.15068370546596646,0.8650051302594234,-0.77999973,-10.612241,REGULAR,USD,OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,165.0,-0.25365699787836415,8.0,7.85,7.95,127.0,9259.0,0.46808393249511715,False,NVDA260515P00165000,2026-02-17 20:53:06+00:00,0.045,0.0,0.18348091989767604,0.8920365405800303,-0.8299999,-9.399773,REGULAR,USD,OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,170.0,-0.29547921860158505,9.6,9.45,9.55,1249.0,23283.0,0.45941702697753906,False,NVDA260515P00170000,2026-02-17 20:42:12+00:00,0.045,0.0,0.22017710387721123,0.9190679509006373,-0.9399996,-8.918402,REGULAR,USD,OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,175.0,-0.3404416105874185,11.4,11.25,11.35,508.0,12380.0,0.4503228796386719,False,NVDA260515P00175000,2026-02-17 20:59:02+00:00,0.045,0.0,0.26146031085418836,0.9460993612212443,-1.0500002,-8.433736,REGULAR,USD,OTM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,180.0,-0.38832998537525487,13.6,13.3,13.4,1353.0,28660.0,0.44183907775878906,False,NVDA260515P00180000,2026-02-17 20:53:29+00:00,0.045,0.0,0.31191756382604924,0.9731307715418512,-1.0199995,-6.9767413,REGULAR,USD,ATM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,185.0,-0.43838221089193885,15.8,15.65,15.75,234.0,7007.0,0.435125277709961,True,NVDA260515P00185000,2026-02-17 20:59:14+00:00,0.045,0.0,0.36237481679791017,1.0001621818624582,-1.3000002,-7.6023397,REGULAR,USD,ATM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,190.0,-0.48983434118121555,17.85,18.2,18.3,286.0,5119.0,0.42719078674316413,True,NVDA260515P00190000,2026-02-17 20:22:33+00:00,0.045,0.0,0.40939180252168966,1.0271935921830653,-2.25,-11.19403,REGULAR,USD,ATM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,195.0,-0.5415780589691044,21.35,21.0,21.15,84.0,2453.0,0.42078215942382813,True,NVDA260515P00195000,2026-02-17 19:33:06+00:00,0.045,0.0,0.48966470497692294,1.0542250025036721,-1.6499996,-7.1739116,REGULAR,USD,ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,200.0,-0.5933723409110278,23.57,24.05,24.2,127.0,3319.0,0.41321387573242185,True,NVDA260515P00200000,2026-02-17 20:18:42+00:00,0.045,0.0,0.540580660248528,1.0812564128242792,-2.4799995,-9.520152,REGULAR,USD,ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,210.0,-0.6923336007753693,31.16,30.9,31.05,6.0,3305.0,0.3996031719970704,True,NVDA260515P00210000,2026-02-17 20:53:45+00:00,0.045,0.0,0.7146581830014481,1.1353192334654931,-1.4300003,-4.38785,REGULAR,USD,ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,220.0,-0.7794404392947505,37.97,38.6,38.8,8.0,1039.0,0.38794557373046873,True,NVDA260515P00220000,2026-02-17 20:18:42+00:00,0.045,0.0,0.8708463160643449,1.189382054106707,-3.5299988,-8.5060215,REGULAR,USD,ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,230.0,-0.8389520924972504,48.78,46.2,47.6,4.0,609.0,0.39325557922363286,True,NVDA260515P00230000,2026-02-13 14:52:59+00:00,0.045,0.0,1.1187749090760797,1.243444874747921,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,240.0,-0.8889897751340083,58.7,55.85,56.65,1.0,1199.0,0.3909973010253906,True,NVDA260515P00240000,2026-02-13 14:59:20+00:00,0.045,0.0,1.3462912497491981,1.297507695389135,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,250.0,-0.9222862542794545,68.55,65.1,66.1,1.0,907.0,0.3947814428710938,True,NVDA260515P00250000,2026-02-17 14:44:55+00:00,0.045,0.0,1.5722021323732116,1.351570516030349,1.7000046,2.5430136,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,260.0,-0.9261536019227945,86.85,74.1,76.15,1.0,22.0,0.43726148681640625,True,NVDA260515P00260000,2026-02-05 19:44:24+00:00,0.045,0.0,1.9919147366391452,1.405633336671563,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,270.0,-0.9375482171586517,81.5,84.0,86.0,20.0,9.0,0.459966337890625,True,NVDA260515P00270000,2026-02-10 20:06:39+00:00,0.045,0.0,1.8692118714575745,1.459696157312777,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,280.0,-0.9257895046619933,92.14,93.6,96.4,1.0,1.0,0.5288133056640626,True,NVDA260515P00280000,2026-02-12 20:38:34+00:00,0.045,0.0,2.1132414949214837,1.5137589779539908,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,290.0,-1.0,108.55,97.7,98.7,44.0,0.0,1.0000000000000003e-05,True,NVDA260515P00290000,2025-11-18 16:16:46+00:00,0.045,0.0,2.4896067318615915,1.5678217985952048,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,300.0,-0.9327511146862283,121.95,113.6,116.4,20.0,0.0,0.5937540625000001,True,NVDA260515P00300000,2026-02-03 18:58:51+00:00,0.045,0.0,2.7969372726901995,1.6218846192364187,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,310.0,-0.8772164432231664,100.0,127.15,130.05,24.0,0.0,0.7724021783447266,True,NVDA260515P00310000,2025-10-29 14:02:47+00:00,0.045,0.0,2.2935114987209504,1.6759474398776326,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,320.0,-0.881051022593953,114.4,137.15,140.05,,0.0,0.8048115222167969,True,NVDA260515P00320000,2025-10-29 18:35:30+00:00,0.045,0.0,2.6237771545367674,1.7300102605188468,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,330.0,-0.8844499511578243,125.5,147.3,149.9,2.0,0.0,0.835817071533203,True,NVDA260515P00330000,2025-10-31 19:34:08+00:00,0.045,0.0,2.8783569308947925,1.7840730811600607,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,340.0,-0.8890909482372682,129.85,157.15,159.9,,0.0,0.8610853735351562,True,NVDA260515P00340000,2025-10-29 14:04:45+00:00,0.045,0.0,2.9781246810891537,1.8381359018012746,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,370.0,-1.0,189.3,176.9,179.2,,0.0,1.0000000000000003e-05,True,NVDA260515P00370000,2025-11-20 20:54:44+00:00,0.045,0.0,4.341617267078759,2.0003243637249164,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,380.0,-1.0,195.67,187.2,189.4,,0.0,1.0000000000000003e-05,True,NVDA260515P00380000,2025-11-20 20:53:56+00:00,0.045,0.0,4.487713949547284,2.0543871843661305,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,400.0,-0.9500045915823742,211.5,213.6,216.4,1.0,1.0,0.8466812207031249,True,NVDA260515P00400000,2026-02-12 20:54:19+00:00,0.045,0.0,4.85077681979481,2.1625128256485584,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,410.0,-0.9510182964833225,221.52,223.6,226.4,1.0,0.0,0.867188828125,True,NVDA260515P00410000,2026-02-12 20:54:19+00:00,0.045,0.0,5.080586671966651,2.216575646289772,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,put,2026-05-15,0.2357207307282471,420.0,-1.0,232.5,229.65,231.95,,0.0,1.0000000000000003e-05,True,NVDA260515P00420000,2026-01-06 20:49:45+00:00,0.045,0.0,5.33241423452621,2.2706384669309863,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,0.5,0.9997828423307409,183.96,184.45,184.65,12.0,43998.0,4.875003906249999,True,NVDA260618C00000500,2026-02-17 17:34:56+00:00,0.045,0.0,3.0240987849935546,0.002703141032060698,1.4600067,0.8000037,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,1.0,,172.13,181.4,186.4,44.0,473.0,0.0,True,NVDA260618C00001000,2026-02-05 16:01:40+00:00,0.045,0.0,2.8296266789570583,0.005406282064121396,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,1.5,0.9997115684825834,186.76,182.3,184.75,5.0,2717.0,3.4218764453125,True,NVDA260618C00001500,2026-01-16 20:04:43+00:00,0.045,0.0,3.0701276858305944,0.008109423096182095,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,2.0,,175.37,189.05,191.2,3.0,10980.0,0.0,True,NVDA260618C00002000,2025-11-28 16:46:55+00:00,0.045,0.0,2.882888692782777,0.010812564128242792,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,2.5,,181.36,189.0,191.85,30.0,175.0,0.0,True,NVDA260618C00002500,2025-11-18 14:35:58+00:00,0.045,0.0,2.9813576627877314,0.01351570516030349,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,3.0,0.9994901111218504,184.95,180.8,183.3,1.0,10199.0,2.9609400976562497,True,NVDA260618C00003000,2026-01-23 15:37:31+00:00,0.045,0.0,3.040373289218079,0.01621884619236419,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,3.5,,178.8,185.75,189.85,130.0,303.0,0.0,True,NVDA260618C00003500,2025-12-05 14:57:58+00:00,0.045,0.0,2.9392740963081514,0.018921987224424886,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,4.0,,180.85,184.05,187.45,1.0,881.0,0.0,True,NVDA260618C00004000,2026-01-09 15:08:14+00:00,0.045,0.0,2.9729738272781274,0.021625128256485583,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,4.5,0.9971319375526108,182.3,177.95,182.95,3.0,38.0,5.535159331054686,True,NVDA260618C00004500,2026-01-13 20:39:49+00:00,0.045,0.0,2.996810222354452,0.02432826928854628,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,5.0,0.9991668710934525,182.27,183.85,185.3,1.0,1850.0,8.3125048046875,True,NVDA260618C00005000,2026-01-05 20:11:27+00:00,0.045,0.0,2.996317055559769,0.02703141032060698,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,6.0,0.9956792034670565,185.66,176.45,181.45,3.0,50.0,4.744144694824219,True,NVDA260618C00006000,2026-02-09 16:33:57+00:00,0.045,0.0,3.0520449033588997,0.03243769238472838,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,7.0,0.999670385326725,184.69,175.5,180.5,1.0,211.0,2.031254921875,True,NVDA260618C00007000,2026-02-09 16:34:20+00:00,0.045,0.0,3.0360991769974968,0.03784397444884977,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,8.0,0.9996340286550544,178.91,174.5,179.5,1.0,143.0,1.953125234375,True,NVDA260618C00008000,2026-01-26 18:34:30+00:00,0.045,0.0,2.9410823745553207,0.043250256512971166,0.0,0.0,REGULAR,USD,Deep ITM,False
2026-02-17T23:05:10Z,NVDA,184.97000122070312,call,2026-06-18,0.3288714156597539,9.0,0.9996273556423346,173.08,173.5,178.5,1.0,96.0,1.8671881640625,True,NVDA260618C00009000,2026-01-20 15:42:41+00:00,0.045,0.0,2.8452436274553405,0.04865653857709256,0.0,0.0,REGULAR,USD,Deep ITM,False
